condition,round_id,agent_id,agent_type,contribution,payoff,group_total_contribution,group_average_contribution,reasoning_summary,api_error
llm_notom_mixed,1,A011,DefectorAgent,0,19.6,180,6.0,Rule: mostly free-ride.,
llm_notom_mixed,1,A012,RandomAgent,8,11.6,180,6.0,Rule: random contribution.,
llm_notom_mixed,1,A013,BeliefBasedAgent,5,14.6,180,6.0,Initial belief: moderate cooperation expected.,
llm_notom_mixed,1,A014,ConditionalAgent,6,13.6,180,6.0,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,1,A015,TitForTatAgent,6,13.6,180,6.0,Rule: match previous average contribution of others.,
llm_notom_mixed,1,A016,CooperatorAgent,9,10.6,180,6.0,Rule: mostly cooperate.,
llm_notom_mixed,1,A017,DefectorAgent,1,18.6,180,6.0,Rule: mostly free-ride.,
llm_notom_mixed,1,A018,RandomAgent,9,10.6,180,6.0,Rule: random contribution.,
llm_notom_mixed,1,A019,BeliefBasedAgent,8,11.6,180,6.0,Initial belief: moderate cooperation expected.,
llm_notom_mixed,1,A020,ConditionalAgent,8,11.6,180,6.0,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,1,A021,TitForTatAgent,8,11.6,180,6.0,Rule: match previous average contribution of others.,
llm_notom_mixed,1,A022,CooperatorAgent,7,12.6,180,6.0,Rule: mostly cooperate.,
llm_notom_mixed,1,A023,DefectorAgent,0,19.6,180,6.0,Rule: mostly free-ride.,
llm_notom_mixed,1,A024,RandomAgent,7,12.6,180,6.0,Rule: random contribution.,
llm_notom_mixed,1,A025,BeliefBasedAgent,5,14.6,180,6.0,Initial belief: moderate cooperation expected.,
llm_notom_mixed,1,A026,ConditionalAgent,5,14.6,180,6.0,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,1,A027,TitForTatAgent,7,12.6,180,6.0,Rule: match previous average contribution of others.,
llm_notom_mixed,1,A028,CooperatorAgent,7,12.6,180,6.0,Rule: mostly cooperate.,
llm_notom_mixed,1,A029,DefectorAgent,1,18.6,180,6.0,Rule: mostly free-ride.,
llm_notom_mixed,1,A030,RandomAgent,9,10.6,180,6.0,Rule: random contribution.,
llm_notom_mixed,2,A001,LLMAgent_notom,6,12.32,156,5.2,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99930, Requested 2110. Please try again in 29m22.56s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,2,A002,LLMAgent_notom,7,11.32,156,5.2,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99923, Requested 2110. Please try again in 29m16.512s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,2,A003,LLMAgent_notom,5,13.32,156,5.2,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99916, Requested 2110. Please try again in 29m10.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,2,A004,LLMAgent_notom,6,12.32,156,5.2,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99909, Requested 2110. Please try again in 29m4.416s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,2,A005,LLMAgent_notom,6,12.32,156,5.2,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99903, Requested 1267. Please try again in 16m50.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,2,A006,LLMAgent_notom,6,12.32,156,5.2,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99897, Requested 2110. Please try again in 28m54.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,2,A007,BeliefBasedAgent,6,12.32,156,5.2,Belief model: expected average contribution of others is 6.00.,
llm_notom_mixed,2,A008,ConditionalAgent,4,14.32,156,5.2,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,2,A009,TitForTatAgent,6,12.32,156,5.2,Rule: match previous average contribution of others.,
llm_notom_mixed,2,A010,CooperatorAgent,10,8.32,156,5.2,Rule: mostly cooperate.,
llm_notom_mixed,2,A011,DefectorAgent,0,18.32,156,5.2,Rule: mostly free-ride.,
llm_notom_mixed,2,A012,RandomAgent,0,18.32,156,5.2,Rule: random contribution.,
llm_notom_mixed,2,A013,BeliefBasedAgent,6,12.32,156,5.2,Belief model: expected average contribution of others is 6.03.,
llm_notom_mixed,2,A014,ConditionalAgent,5,13.32,156,5.2,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,2,A015,TitForTatAgent,6,12.32,156,5.2,Rule: match previous average contribution of others.,
llm_notom_mixed,2,A016,CooperatorAgent,9,9.32,156,5.2,Rule: mostly cooperate.,
llm_notom_mixed,2,A017,DefectorAgent,0,18.32,156,5.2,Rule: mostly free-ride.,
llm_notom_mixed,2,A018,RandomAgent,2,16.32,156,5.2,Rule: random contribution.,
llm_notom_mixed,2,A019,BeliefBasedAgent,7,11.32,156,5.2,Belief model: expected average contribution of others is 5.93.,
llm_notom_mixed,2,A020,ConditionalAgent,4,14.32,156,5.2,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,2,A021,TitForTatAgent,6,12.32,156,5.2,Rule: match previous average contribution of others.,
llm_notom_mixed,2,A022,CooperatorAgent,9,9.32,156,5.2,Rule: mostly cooperate.,
llm_notom_mixed,2,A023,DefectorAgent,0,18.32,156,5.2,Rule: mostly free-ride.,
llm_notom_mixed,2,A024,RandomAgent,8,10.32,156,5.2,Rule: random contribution.,
llm_notom_mixed,2,A025,BeliefBasedAgent,5,13.32,156,5.2,Belief model: expected average contribution of others is 6.03.,
llm_notom_mixed,2,A026,ConditionalAgent,5,13.32,156,5.2,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,2,A027,TitForTatAgent,6,12.32,156,5.2,Rule: match previous average contribution of others.,
llm_notom_mixed,2,A028,CooperatorAgent,8,10.32,156,5.2,Rule: mostly cooperate.,
llm_notom_mixed,2,A029,DefectorAgent,0,18.32,156,5.2,Rule: mostly free-ride.,
llm_notom_mixed,2,A030,RandomAgent,8,10.32,156,5.2,Rule: random contribution.,
llm_notom_mixed,3,A001,LLMAgent_notom,7,11.2667,155,5.1667,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99892, Requested 2134. Please try again in 29m10.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,3,A002,LLMAgent_notom,5,13.2667,155,5.1667,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99886, Requested 2132. Please try again in 29m3.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,3,A003,LLMAgent_notom,7,11.2667,155,5.1667,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99879, Requested 2132. Please try again in 28m57.504s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,3,A004,LLMAgent_notom,6,12.2667,155,5.1667,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99872, Requested 2134. Please try again in 28m53.184s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,3,A005,LLMAgent_notom,7,11.2667,155,5.1667,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99865, Requested 2134. Please try again in 28m47.136s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,3,A006,LLMAgent_notom,6,12.2667,155,5.1667,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99859, Requested 2132. Please try again in 28m40.224s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,3,A007,BeliefBasedAgent,6,12.2667,155,5.1667,Belief model: expected average contribution of others is 5.59.,
llm_notom_mixed,3,A008,ConditionalAgent,6,12.2667,155,5.1667,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,3,A009,TitForTatAgent,5,13.2667,155,5.1667,Rule: match previous average contribution of others.,
llm_notom_mixed,3,A010,CooperatorAgent,9,9.2667,155,5.1667,Rule: mostly cooperate.,
llm_notom_mixed,3,A011,DefectorAgent,0,18.2667,155,5.1667,Rule: mostly free-ride.,
llm_notom_mixed,3,A012,RandomAgent,7,11.2667,155,5.1667,Rule: random contribution.,
llm_notom_mixed,3,A013,BeliefBasedAgent,5,13.2667,155,5.1667,Belief model: expected average contribution of others is 5.60.,
llm_notom_mixed,3,A014,ConditionalAgent,5,13.2667,155,5.1667,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,3,A015,TitForTatAgent,5,13.2667,155,5.1667,Rule: match previous average contribution of others.,
llm_notom_mixed,3,A016,CooperatorAgent,8,10.2667,155,5.1667,Rule: mostly cooperate.,
llm_notom_mixed,3,A017,DefectorAgent,2,16.2667,155,5.1667,Rule: mostly free-ride.,
llm_notom_mixed,3,A018,RandomAgent,1,17.2667,155,5.1667,Rule: random contribution.,
llm_notom_mixed,3,A019,BeliefBasedAgent,6,12.2667,155,5.1667,Belief model: expected average contribution of others is 5.53.,
llm_notom_mixed,3,A020,ConditionalAgent,6,12.2667,155,5.1667,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,3,A021,TitForTatAgent,5,13.2667,155,5.1667,Rule: match previous average contribution of others.,
llm_notom_mixed,3,A022,CooperatorAgent,10,8.2667,155,5.1667,Rule: mostly cooperate.,
llm_notom_mixed,3,A023,DefectorAgent,1,17.2667,155,5.1667,Rule: mostly free-ride.,
llm_notom_mixed,3,A024,RandomAgent,1,17.2667,155,5.1667,Rule: random contribution.,
llm_notom_mixed,3,A025,BeliefBasedAgent,6,12.2667,155,5.1667,Belief model: expected average contribution of others is 5.62.,
llm_notom_mixed,3,A026,ConditionalAgent,6,12.2667,155,5.1667,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,3,A027,TitForTatAgent,5,13.2667,155,5.1667,Rule: match previous average contribution of others.,
llm_notom_mixed,3,A028,CooperatorAgent,9,9.2667,155,5.1667,Rule: mostly cooperate.,
llm_notom_mixed,3,A029,DefectorAgent,2,16.2667,155,5.1667,Rule: mostly free-ride.,
llm_notom_mixed,3,A030,RandomAgent,1,17.2667,155,5.1667,Rule: random contribution.,
llm_notom_mixed,4,A001,LLMAgent_notom,7,11.8533,166,5.5333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99853, Requested 2143. Please try again in 28m44.543999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,4,A002,LLMAgent_notom,6,12.8533,166,5.5333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99846, Requested 2145. Please try again in 28m40.224s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,4,A003,LLMAgent_notom,7,11.8533,166,5.5333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99839, Requested 1302. Please try again in 16m25.824s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,4,A004,LLMAgent_notom,6,12.8533,166,5.5333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99833, Requested 2145. Please try again in 28m28.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,4,A005,LLMAgent_notom,5,13.8533,166,5.5333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99827, Requested 2143. Please try again in 28m22.08s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,4,A006,LLMAgent_notom,6,12.8533,166,5.5333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99821, Requested 2145. Please try again in 28m18.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,4,A007,BeliefBasedAgent,6,12.8533,166,5.5333,Belief model: expected average contribution of others is 5.44.,
llm_notom_mixed,4,A008,ConditionalAgent,5,13.8533,166,5.5333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,4,A009,TitForTatAgent,5,13.8533,166,5.5333,Rule: match previous average contribution of others.,
llm_notom_mixed,4,A010,CooperatorAgent,10,8.8533,166,5.5333,Rule: mostly cooperate.,
llm_notom_mixed,4,A011,DefectorAgent,2,16.8533,166,5.5333,Rule: mostly free-ride.,
llm_notom_mixed,4,A012,RandomAgent,10,8.8533,166,5.5333,Rule: random contribution.,
llm_notom_mixed,4,A013,BeliefBasedAgent,6,12.8533,166,5.5333,Belief model: expected average contribution of others is 5.46.,
llm_notom_mixed,4,A014,ConditionalAgent,4,14.8533,166,5.5333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,4,A015,TitForTatAgent,5,13.8533,166,5.5333,Rule: match previous average contribution of others.,
llm_notom_mixed,4,A016,CooperatorAgent,9,9.8533,166,5.5333,Rule: mostly cooperate.,
llm_notom_mixed,4,A017,DefectorAgent,0,18.8533,166,5.5333,Rule: mostly free-ride.,
llm_notom_mixed,4,A018,RandomAgent,3,15.8533,166,5.5333,Rule: random contribution.,
llm_notom_mixed,4,A019,BeliefBasedAgent,6,12.8533,166,5.5333,Belief model: expected average contribution of others is 5.40.,
llm_notom_mixed,4,A020,ConditionalAgent,4,14.8533,166,5.5333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,4,A021,TitForTatAgent,5,13.8533,166,5.5333,Rule: match previous average contribution of others.,
llm_notom_mixed,4,A022,CooperatorAgent,8,10.8533,166,5.5333,Rule: mostly cooperate.,
llm_notom_mixed,4,A023,DefectorAgent,1,17.8533,166,5.5333,Rule: mostly free-ride.,
llm_notom_mixed,4,A024,RandomAgent,9,9.8533,166,5.5333,Rule: random contribution.,
llm_notom_mixed,4,A025,BeliefBasedAgent,5,13.8533,166,5.5333,Belief model: expected average contribution of others is 5.46.,
llm_notom_mixed,4,A026,ConditionalAgent,6,12.8533,166,5.5333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,4,A027,TitForTatAgent,5,13.8533,166,5.5333,Rule: match previous average contribution of others.,
llm_notom_mixed,4,A028,CooperatorAgent,9,9.8533,166,5.5333,Rule: mostly cooperate.,
llm_notom_mixed,4,A029,DefectorAgent,1,17.8533,166,5.5333,Rule: mostly free-ride.,
llm_notom_mixed,4,A030,RandomAgent,5,13.8533,166,5.5333,Rule: random contribution.,
llm_notom_mixed,5,A001,LLMAgent_notom,6,13.3333,175,5.8333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99815, Requested 2160. Please try again in 28m26.4s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,5,A002,LLMAgent_notom,6,13.3333,175,5.8333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99808, Requested 2160. Please try again in 28m20.351999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,5,A003,LLMAgent_notom,6,13.3333,175,5.8333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99801, Requested 2160. Please try again in 28m14.303999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,5,A004,LLMAgent_notom,7,12.3333,175,5.8333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99794, Requested 2160. Please try again in 28m8.255999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,5,A005,LLMAgent_notom,6,13.3333,175,5.8333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99788, Requested 2160. Please try again in 28m3.072s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,5,A006,LLMAgent_notom,7,12.3333,175,5.8333,LLM call failed; used local belief-based fallback.,"Attempt 3/3: RateLimitError: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kr3n2874fatsx8gy3vgp7whz` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99781, Requested 2160. Please try again in 27m57.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
llm_notom_mixed,5,A007,BeliefBasedAgent,6,13.3333,175,5.8333,Belief model: expected average contribution of others is 5.46.,
llm_notom_mixed,5,A008,ConditionalAgent,6,13.3333,175,5.8333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,5,A009,TitForTatAgent,6,13.3333,175,5.8333,Rule: match previous average contribution of others.,
llm_notom_mixed,5,A010,CooperatorAgent,10,9.3333,175,5.8333,Rule: mostly cooperate.,
llm_notom_mixed,5,A011,DefectorAgent,1,18.3333,175,5.8333,Rule: mostly free-ride.,
llm_notom_mixed,5,A012,RandomAgent,8,11.3333,175,5.8333,Rule: random contribution.,
llm_notom_mixed,5,A013,BeliefBasedAgent,6,13.3333,175,5.8333,Belief model: expected average contribution of others is 5.47.,
llm_notom_mixed,5,A014,ConditionalAgent,5,14.3333,175,5.8333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,5,A015,TitForTatAgent,6,13.3333,175,5.8333,Rule: match previous average contribution of others.,
llm_notom_mixed,5,A016,CooperatorAgent,8,11.3333,175,5.8333,Rule: mostly cooperate.,
llm_notom_mixed,5,A017,DefectorAgent,1,18.3333,175,5.8333,Rule: mostly free-ride.,
llm_notom_mixed,5,A018,RandomAgent,7,12.3333,175,5.8333,Rule: random contribution.,
llm_notom_mixed,5,A019,BeliefBasedAgent,7,12.3333,175,5.8333,Belief model: expected average contribution of others is 5.43.,
llm_notom_mixed,5,A020,ConditionalAgent,5,14.3333,175,5.8333,Rule: conditional cooperation based on recent group behavior.,
llm_notom_mixed,5,A021,TitForTatAgent,6,13.3333,175,5.8333,Rule: match previous average contribution of others.,
llm_notom_mixed,5,A022,CooperatorAgent,10,9.3333,175,5.8333,Rule: mostly cooperate.,
llm_notom_mixed,5,A023,DefectorAgent,1,18.3333,175,5.8333,Rule: mostly free-ride.,
llm_notom_mixed,5,A024,RandomAgent,9,10.3333,175,5.8333,Rule: random contribution.,
llm_notom_mixed,5,A025,BeliefBasedAgent,6,13.3333,175,5.8333,Belief model: expected average contribution of others is 5.48.,
