"condition","round_id","num_agents","total_contribution","average_contribution","std_contribution","average_payoff","std_payoff","average_prediction_error","num_predictions"
"belief_mixed","191","30","52","1.7333","0.7397","11.04","0.7397","0.485","348"
"belief_mixed","192","30","51","1.7","0.7944","11.02","0.7944","0.4631","348"
"belief_mixed","193","30","58","1.9333","0.7849","11.16","0.7849","0.5461","348"
"belief_mixed","194","30","55","1.8333","0.8339","11.1","0.8339","0.5759","348"
"belief_mixed","195","30","63","2.1","0.7589","11.26","0.7589","0.6134","348"
"belief_mixed","196","30","52","1.7333","0.8277","11.04","0.8277","0.5581","348"
"belief_mixed","197","30","56","1.8667","0.6814","11.12","0.6814","0.4847","348"
"belief_mixed","198","30","54","1.8","0.8867","11.08","0.8867","0.6022","348"
"belief_mixed","199","30","56","1.8667","0.7761","11.12","0.7761","0.4438","348"
"belief_mixed","200","30","55","1.8333","0.9855","11.1","0.9855","0.5585","348"
"belief_mixed","1","30","159","5.3","2.152","13.18","2.152","1.7184","348"
"belief_mixed","2","30","134","4.4667","2.1292","12.68","2.1292","1.2299","348"
"belief_mixed","3","30","113","3.7667","1.5466","12.26","1.5466","1.3017","348"
"belief_mixed","4","30","112","3.7333","1.2847","12.24","1.2847","1.0456","348"
"belief_mixed","5","30","115","3.8333","1.2058","12.3","1.2058","0.773","348"
"belief_mixed","6","30","108","3.6","1.5669","12.16","1.5669","0.7799","348"
"belief_mixed","7","30","104","3.4667","1.4794","12.08","1.4794","0.8171","348"
"belief_mixed","8","30","101","3.3667","1.3257","12.02","1.3257","0.8565","348"
"belief_mixed","9","30","83","2.7667","1.3309","11.66","1.3309","1.4412","348"
"belief_mixed","10","30","89","2.9667","1.5421","11.78","1.5421","1.2029","348"
"belief_mixed","11","30","81","2.7","1.442","11.62","1.442","1.0286","348"
"belief_mixed","12","30","88","2.9333","1.3113","11.76","1.3113","0.6971","348"
"belief_mixed","13","30","83","2.7667","1.4308","11.66","1.4308","0.8507","348"
"belief_mixed","14","30","83","2.7667","1.278","11.66","1.278","0.7487","348"
"belief_mixed","15","30","62","2.0667","1.0483","11.24","1.0483","0.9673","348"
"belief_mixed","16","30","49","1.6333","0.6687","10.98","0.6687","1.3916","348"
"belief_mixed","17","30","54","1.8","0.7611","11.08","0.7611","1.1203","348"
"belief_mixed","18","30","49","1.6333","0.7649","10.98","0.7649","1.0631","348"
"belief_mixed","19","30","48","1.6","0.7701","10.96","0.7701","0.8762","348"
"belief_mixed","20","30","57","1.9","0.7589","11.14","0.7589","0.7707","348"
"belief_mixed","21","30","52","1.7333","0.7849","11.04","0.7849","0.5588","348"
"belief_mixed","22","30","49","1.6333","0.8087","10.98","0.8087","0.6803","348"
"belief_mixed","23","30","46","1.5333","0.8193","10.92","0.8193","0.4663","348"
"belief_mixed","24","30","55","1.8333","0.6989","11.1","0.6989","0.4638","348"
"belief_mixed","25","30","53","1.7667","0.8976","11.06","0.8976","0.5259","348"
"belief_mixed","26","30","48","1.6","0.724","10.96","0.724","0.5537","348"
"belief_mixed","27","30","57","1.9","0.8449","11.14","0.8449","0.5859","348"
"belief_mixed","28","30","56","1.8667","0.6814","11.12","0.6814","0.3469","348"
"belief_mixed","29","30","48","1.6","0.9322","10.96","0.9322","0.541","348"
"belief_mixed","30","30","48","1.6","0.855","10.96","0.855","0.3309","348"
"belief_mixed","31","30","51","1.7","0.7022","11.02","0.7022","0.5638","348"
"belief_mixed","32","30","54","1.8","0.6103","11.08","0.6103","0.4261","348"
"belief_mixed","33","30","51","1.7","0.7944","11.02","0.7944","0.5588","348"
"belief_mixed","34","30","52","1.7333","0.9444","11.04","0.9444","0.4607","348"
"belief_mixed","35","30","53","1.7667","0.7739","11.06","0.7739","0.469","348"
"belief_mixed","36","30","57","1.9","0.712","11.14","0.712","0.562","348"
"belief_mixed","37","30","56","1.8667","0.7303","11.12","0.7303","0.4623","348"
"belief_mixed","38","30","50","1.6667","0.7112","11.0","0.7112","0.4968","348"
"belief_mixed","39","30","58","1.9333","0.5833","11.16","0.5833","0.38","348"
"belief_mixed","40","30","53","1.7667","0.7739","11.06","0.7739","0.4974","348"
"belief_mixed","41","30","56","1.8667","0.8604","11.12","0.8604","0.5967","348"
"belief_mixed","42","30","48","1.6","0.855","10.96","0.855","0.6016","348"
"belief_mixed","43","30","52","1.7333","0.8277","11.04","0.8277","0.6047","348"
"belief_mixed","44","30","52","1.7333","0.8277","11.04","0.8277","0.5172","348"
"belief_mixed","45","30","55","1.8333","0.6477","11.1","0.6477","0.377","348"
"belief_mixed","46","30","50","1.6667","0.8841","11.0","0.8841","0.6807","348"
"belief_mixed","47","30","59","1.9667","0.8503","11.18","0.8503","0.549","348"
"belief_mixed","48","30","49","1.6333","0.7184","10.98","0.7184","0.4967","348"
"belief_mixed","49","30","56","1.8667","0.8604","11.12","0.8604","0.5232","348"
"belief_mixed","50","30","57","1.9","0.8449","11.14","0.8449","0.5882","348"
"belief_mixed","51","30","54","1.8","1.0306","11.08","1.0306","0.6045","348"
"belief_mixed","52","30","57","1.9","0.6618","11.14","0.6618","0.4623","348"
"belief_mixed","53","30","59","1.9667","0.7649","11.18","0.7649","0.5199","348"
"belief_mixed","54","30","56","1.8667","0.8604","11.12","0.8604","0.4833","348"
"belief_mixed","55","30","47","1.5667","0.9714","10.94","0.9714","0.5692","348"
"belief_mixed","56","30","57","1.9","0.712","11.14","0.712","0.3807","348"
"belief_mixed","57","30","54","1.8","0.7611","11.08","0.7611","0.4891","348"
"belief_mixed","58","30","52","1.7333","0.6915","11.04","0.6915","0.5628","348"
"belief_mixed","59","30","56","1.8667","0.8604","11.12","0.8604","0.5822","348"
"belief_mixed","60","30","47","1.5667","0.8172","10.94","0.8172","0.3904","348"
"belief_mixed","61","30","54","1.8","0.7611","11.08","0.7611","0.4468","348"
"belief_mixed","62","30","55","1.8333","0.9499","11.1","0.9499","0.58","348"
"belief_mixed","63","30","49","1.6333","0.7184","10.98","0.7184","0.4803","348"
"belief_mixed","64","30","54","1.8","0.6103","11.08","0.6103","0.3507","348"
"belief_mixed","65","30","50","1.6667","0.7112","11.0","0.7112","0.4582","348"
"belief_mixed","66","30","55","1.8333","0.6477","11.1","0.6477","0.5042","348"
"belief_mixed","67","30","61","2.0333","0.7649","11.22","0.7649","0.6265","348"
"belief_mixed","68","30","54","1.8","0.7611","11.08","0.7611","0.5914","348"
"belief_mixed","69","30","59","1.9667","0.8503","11.18","0.8503","0.5955","348"
"belief_mixed","70","30","52","1.7333","0.8277","11.04","0.8277","0.5778","348"
"belief_mixed","71","30","49","1.6333","1.0662","10.98","1.0662","0.6782","348"
"belief_mixed","72","30","49","1.6333","0.8503","10.98","0.8503","0.583","348"
"belief_mixed","73","30","56","1.8667","0.7303","11.12","0.7303","0.4093","348"
"belief_mixed","74","30","47","1.5667","0.8976","10.94","0.8976","0.576","348"
"belief_mixed","75","30","53","1.7667","0.6789","11.06","0.6789","0.447","348"
"belief_mixed","76","30","58","1.9333","0.8277","11.16","0.8277","0.4457","348"
"belief_mixed","77","30","56","1.8667","0.7761","11.12","0.7761","0.5882","348"
"belief_mixed","78","30","55","1.8333","0.8743","11.1","0.8743","0.5194","348"
"belief_mixed","79","30","56","1.8667","0.8996","11.12","0.8996","0.6151","348"
"belief_mixed","80","30","55","1.8333","0.7466","11.1","0.7466","0.4591","348"
"belief_mixed","81","30","53","1.7667","0.6261","11.06","0.6261","0.4547","348"
"belief_mixed","82","30","53","1.7667","0.8172","11.06","0.8172","0.4651","348"
"belief_mixed","83","30","51","1.7","0.9154","11.02","0.9154","0.6319","348"
"belief_mixed","84","30","44","1.4667","0.6814","10.88","0.6814","0.4926","348"
"belief_mixed","85","30","47","1.5667","0.8584","10.94","0.8584","0.7649","348"
"belief_mixed","86","30","57","1.9","0.5477","11.14","0.5477","0.4275","348"
"belief_mixed","87","30","55","1.8333","0.8339","11.1","0.8339","0.6122","348"
"belief_mixed","88","30","54","1.8","0.8469","11.08","0.8469","0.492","348"
"belief_mixed","89","30","54","1.8","0.8052","11.08","0.8052","0.5749","348"
"belief_mixed","90","30","57","1.9","0.803","11.14","0.803","0.5553","348"
"belief_mixed","91","30","52","1.7333","0.6397","11.04","0.6397","0.4328","348"
"belief_mixed","92","30","55","1.8333","0.6989","11.1","0.6989","0.4524","348"
"belief_mixed","93","30","54","1.8","0.8052","11.08","0.8052","0.5617","348"
"belief_mixed","94","30","57","1.9","0.712","11.14","0.712","0.4131","348"
"belief_mixed","95","30","53","1.7667","0.7739","11.06","0.7739","0.5022","348"
"belief_mixed","96","30","55","1.8333","0.7466","11.1","0.7466","0.4152","348"
"belief_mixed","97","30","48","1.6","0.8137","10.96","0.8137","0.4805","348"
"belief_mixed","98","30","56","1.8667","0.8604","11.12","0.8604","0.4564","348"
"belief_mixed","99","30","54","1.8","0.8867","11.08","0.8867","0.578","348"
"belief_mixed","100","30","52","1.7333","0.7849","11.04","0.7849","0.5011","348"
"belief_mixed","101","30","54","1.8","0.8052","11.08","0.8052","0.4384","348"
"belief_mixed","102","30","52","1.7333","0.9803","11.04","0.9803","0.5436","348"
"belief_mixed","103","30","56","1.8667","0.6814","11.12","0.6814","0.4566","348"
"belief_mixed","104","30","56","1.8667","0.8996","11.12","0.8996","0.576","348"
"belief_mixed","105","30","49","1.6333","0.8503","10.98","0.8503","0.5443","348"
"belief_mixed","106","30","51","1.7","0.7944","11.02","0.7944","0.4535","348"
"belief_mixed","107","30","61","2.0333","0.6687","11.22","0.6687","0.6024","348"
"belief_mixed","108","30","52","1.7333","0.8683","11.04","0.8683","0.5282","348"
"belief_mixed","109","30","56","1.8667","0.7303","11.12","0.7303","0.4913","348"
"belief_mixed","110","30","53","1.7667","0.7279","11.06","0.7279","0.3541","348"
"belief_mixed","111","30","48","1.6","0.6747","10.96","0.6747","0.4865","348"
"belief_mixed","112","30","53","1.7667","0.8584","11.06","0.8584","0.5669","348"
"belief_mixed","113","30","49","1.6333","0.7184","10.98","0.7184","0.562","348"
"belief_mixed","114","30","53","1.7667","0.7739","11.06","0.7739","0.5292","348"
"belief_mixed","115","30","52","1.7333","0.7397","11.04","0.7397","0.3579","348"
"belief_mixed","116","30","62","2.0667","0.8277","11.24","0.8277","0.6609","348"
"belief_mixed","117","30","52","1.7333","0.5833","11.04","0.5833","0.2857","348"
"belief_mixed","118","30","58","1.9333","0.8683","11.16","0.8683","0.6186","348"
"belief_mixed","119","30","57","1.9","0.712","11.14","0.712","0.6241","348"
"belief_mixed","120","30","51","1.7","0.7944","11.02","0.7944","0.4278","348"
"belief_mixed","121","30","45","1.5","0.7311","10.9","0.7311","0.5202","348"
"belief_mixed","122","30","53","1.7667","0.9353","11.06","0.9353","0.772","348"
"belief_mixed","123","30","51","1.7","0.7497","11.02","0.7497","0.5542","348"
"belief_mixed","124","30","55","1.8333","0.5921","11.1","0.5921","0.4502","348"
"belief_mixed","125","30","55","1.8333","0.8743","11.1","0.8743","0.5619","348"
"belief_mixed","126","30","57","1.9","0.712","11.14","0.712","0.4952","348"
"belief_mixed","127","30","51","1.7","0.7944","11.02","0.7944","0.5709","348"
"belief_mixed","128","30","51","1.7","0.8367","11.02","0.8367","0.5449","348"
"belief_mixed","129","30","55","1.8333","0.7915","11.1","0.7915","0.5838","348"
"belief_mixed","130","30","56","1.8667","0.9371","11.12","0.9371","0.6279","348"
"belief_mixed","131","30","53","1.7667","0.6261","11.06","0.6261","0.4245","348"
"belief_mixed","132","30","58","1.9333","0.9444","11.16","0.9444","0.6478","348"
"belief_mixed","133","30","57","1.9","0.803","11.14","0.803","0.5549","348"
"belief_mixed","134","30","57","1.9","0.8449","11.14","0.8449","0.4688","348"
"belief_mixed","135","30","57","1.9","0.712","11.14","0.712","0.5625","348"
"belief_mixed","136","30","55","1.8333","0.8743","11.1","0.8743","0.588","348"
"belief_mixed","137","30","53","1.7667","0.7739","11.06","0.7739","0.5185","348"
"belief_mixed","138","30","59","1.9667","0.8899","11.18","0.8899","0.5405","348"
"belief_mixed","139","30","52","1.7333","0.8277","11.04","0.8277","0.5739","348"
"belief_mixed","140","30","58","1.9333","0.6397","11.16","0.6397","0.4361","348"
"belief_mixed","141","30","53","1.7667","0.6261","11.06","0.6261","0.3453","348"
"belief_mixed","142","30","50","1.6667","0.7112","11.0","0.7112","0.4092","348"
"belief_mixed","143","30","53","1.7667","0.8172","11.06","0.8172","0.4599","348"
"belief_mixed","144","30","53","1.7667","0.7739","11.06","0.7739","0.5591","348"
"belief_mixed","145","30","57","1.9","0.712","11.14","0.712","0.4603","348"
"belief_mixed","146","30","53","1.7667","0.7279","11.06","0.7279","0.363","348"
"belief_mixed","147","30","52","1.7333","0.7397","11.04","0.7397","0.5157","348"
"belief_mixed","148","30","50","1.6667","0.7581","11.0","0.7581","0.4984","348"
"belief_mixed","149","30","56","1.8667","0.8193","11.12","0.8193","0.436","348"
"belief_mixed","150","30","55","1.8333","0.7915","11.1","0.7915","0.5003","348"
"belief_mixed","151","30","56","1.8667","0.7303","11.12","0.7303","0.4808","348"
"belief_mixed","152","30","55","1.8333","0.5921","11.1","0.5921","0.5044","348"
"belief_mixed","153","30","48","1.6","0.8137","10.96","0.8137","0.4705","348"
"belief_mixed","154","30","52","1.7333","0.8277","11.04","0.8277","0.4166","348"
"belief_mixed","155","30","52","1.7333","0.8277","11.04","0.8277","0.5151","348"
"belief_mixed","156","30","55","1.8333","0.7466","11.1","0.7466","0.5205","348"
"belief_mixed","157","30","54","1.8","0.8052","11.08","0.8052","0.4971","348"
"belief_mixed","158","30","55","1.8333","0.6989","11.1","0.6989","0.4413","348"
"belief_mixed","159","30","54","1.8","0.8867","11.08","0.8867","0.5056","348"
"belief_mixed","160","30","48","1.6","0.6215","10.96","0.6215","0.4255","348"
"belief_mixed","161","30","57","1.9","0.6618","11.14","0.6618","0.4241","348"
"belief_mixed","162","30","56","1.8667","0.6288","11.12","0.6288","0.4916","348"
"belief_mixed","163","30","52","1.7333","0.7397","11.04","0.7397","0.4682","348"
"belief_mixed","164","30","57","1.9","0.6618","11.14","0.6618","0.5042","348"
"belief_mixed","165","30","52","1.7333","0.8277","11.04","0.8277","0.4295","348"
"belief_mixed","166","30","51","1.7","0.8367","11.02","0.8367","0.5196","348"
"belief_mixed","167","30","50","1.6667","0.5467","11.0","0.5467","0.3684","348"
"belief_mixed","168","30","50","1.6667","0.7112","11.0","0.7112","0.4812","348"
"belief_mixed","169","30","56","1.8667","0.7303","11.12","0.7303","0.4097","348"
"belief_mixed","170","30","49","1.6333","0.7649","10.98","0.7649","0.5899","348"
"belief_mixed","171","30","49","1.6333","0.8087","10.98","0.8087","0.5874","348"
"belief_mixed","172","30","53","1.7667","0.7739","11.06","0.7739","0.5431","348"
"belief_mixed","173","30","55","1.8333","0.6989","11.1","0.6989","0.4272","348"
"belief_mixed","174","30","56","1.8667","0.8996","11.12","0.8996","0.5534","348"
"belief_mixed","175","30","53","1.7667","0.7739","11.06","0.7739","0.5374","348"
"belief_mixed","176","30","53","1.7667","0.7279","11.06","0.7279","0.5508","348"
"belief_mixed","177","30","51","1.7","0.8367","11.02","0.8367","0.5528","348"
"belief_mixed","178","30","62","2.0667","0.7849","11.24","0.7849","0.4923","348"
"belief_mixed","179","30","51","1.7","0.7944","11.02","0.7944","0.5291","348"
"belief_mixed","180","30","50","1.6667","0.8023","11.0","0.8023","0.4455","348"
"belief_mixed","181","30","59","1.9667","0.8087","11.18","0.8087","0.6101","348"
"belief_mixed","182","30","47","1.5667","0.7279","10.94","0.7279","0.3975","348"
"belief_mixed","183","30","60","2","0.9097","11.2","0.9097","0.4857","348"
"belief_mixed","184","30","54","1.8","0.7144","11.08","0.7144","0.4953","348"
"belief_mixed","185","30","52","1.7333","0.7397","11.04","0.7397","0.4673","348"
"belief_mixed","186","30","54","1.8","0.8052","11.08","0.8052","0.5117","348"
"belief_mixed","187","30","57","1.9","0.8449","11.14","0.8449","0.5161","348"
"belief_mixed","188","30","51","1.7","0.7022","11.02","0.7022","0.4431","348"
"belief_mixed","189","30","55","1.8333","0.6989","11.1","0.6989","0.4818","348"
"belief_mixed","190","30","61","2.0333","0.7649","11.22","0.7649","0.6139","348"
"belief_mixed","191","30","47","1.5667","0.8584","10.94","0.8584","0.5198","348"
"belief_mixed","192","30","54","1.8","0.8469","11.08","0.8469","0.557","348"
"belief_mixed","193","30","51","1.7","0.8367","11.02","0.8367","0.5829","348"
"belief_mixed","194","30","52","1.7333","0.8683","11.04","0.8683","0.6298","348"
"belief_mixed","195","30","60","2","0.871","11.2","0.871","0.624","348"
"belief_mixed","196","30","53","1.7667","0.8172","11.06","0.8172","0.5317","348"
"belief_mixed","197","30","53","1.7667","0.7279","11.06","0.7279","0.3841","348"
"belief_mixed","198","30","59","1.9667","0.8899","11.18","0.8899","0.5673","348"
"belief_mixed","199","30","55","1.8333","0.6989","11.1","0.6989","0.3745","348"
"belief_mixed","200","30","54","1.8","0.8469","11.08","0.8469","0.5071","348"
"belief_mixed","1","30","158","5.2667","2.518","13.16","2.518","1.8908","348"
"belief_mixed","2","30","134","4.4667","2.1292","12.68","2.1292","1.4023","348"
"belief_mixed","3","30","113","3.7667","1.5466","12.26","1.5466","1.6178","348"
"belief_mixed","4","30","112","3.7333","1.6386","12.24","1.6386","1.0204","348"
"belief_mixed","5","30","108","3.6","1.734","12.16","1.734","0.8319","348"
"belief_mixed","6","30","111","3.7","1.3933","12.22","1.3933","0.8092","348"
"belief_mixed","7","30","109","3.6333","1.5196","12.18","1.5196","0.7118","348"
"belief_mixed","8","30","104","3.4667","1.7564","12.08","1.7564","0.8158","348"
"belief_mixed","9","30","85","2.8333","1.2888","11.7","1.2888","1.3576","348"
"belief_mixed","10","30","83","2.7667","1.4547","11.66","1.4547","1.2083","348"
"belief_mixed","11","30","83","2.7667","1.1943","11.66","1.1943","1.1805","348"
"belief_mixed","12","30","87","2.9","1.3481","11.74","1.3481","0.8717","348"
"belief_mixed","13","30","85","2.8333","1.4875","11.7","1.4875","0.987","348"
"belief_mixed","14","30","76","2.5333","1.2243","11.52","1.2243","0.7433","348"
"belief_mixed","15","30","67","2.2333","0.7279","11.34","0.7279","1.0629","348"
"belief_mixed","16","30","52","1.7333","0.9803","11.04","0.9803","1.2662","348"
"belief_mixed","17","30","51","1.7","0.7944","11.02","0.7944","1.0075","348"
"belief_mixed","18","30","51","1.7","0.7022","11.02","0.7022","0.9315","348"
"belief_mixed","19","30","54","1.8","0.4842","11.08","0.4842","0.7967","348"
"belief_mixed","20","30","55","1.8333","0.8339","11.1","0.8339","0.669","348"
"belief_mixed","21","30","55","1.8333","0.6989","11.1","0.6989","0.6442","348"
"belief_mixed","22","30","55","1.8333","0.7915","11.1","0.7915","0.5808","348"
"belief_mixed","23","30","55","1.8333","0.8339","11.1","0.8339","0.5493","348"
"belief_mixed","24","30","53","1.7667","0.7279","11.06","0.7279","0.5014","348"
"belief_mixed","25","30","60","2","0.8305","11.2","0.8305","0.5527","348"
"belief_mixed","26","30","47","1.5667","0.8976","10.94","0.8976","0.5035","348"
"belief_mixed","27","30","52","1.7333","0.7849","11.04","0.7849","0.3273","348"
"belief_mixed","28","30","57","1.9","0.803","11.14","0.803","0.416","348"
"belief_mixed","29","30","53","1.7667","0.8584","11.06","0.8584","0.5959","348"
"belief_mixed","30","30","53","1.7667","0.8584","11.06","0.8584","0.4767","348"
"belief_mixed","31","30","48","1.6","0.7701","10.96","0.7701","0.4882","348"
"belief_mixed","32","30","60","2","0.5872","11.2","0.5872","0.4349","348"
"belief_mixed","33","30","50","1.6667","0.6609","11.0","0.6609","0.4225","348"
"belief_mixed","34","30","57","1.9","0.7589","11.14","0.7589","0.4128","348"
"belief_mixed","35","30","56","1.8667","0.7303","11.12","0.7303","0.4609","348"
"belief_mixed","36","30","53","1.7667","0.8976","11.06","0.8976","0.4734","348"
"belief_mixed","37","30","54","1.8","0.8469","11.08","0.8469","0.6325","348"
"belief_mixed","38","30","51","1.7","0.7944","11.02","0.7944","0.4815","348"
"belief_mixed","39","30","55","1.8333","0.6477","11.1","0.6477","0.5282","348"
"belief_mixed","40","30","48","1.6","0.6747","10.96","0.6747","0.4699","348"
"belief_mixed","41","30","54","1.8","0.9248","11.08","0.9248","0.5348","348"
"belief_mixed","42","30","50","1.6667","0.8023","11.0","0.8023","0.5277","348"
"belief_mixed","43","30","57","1.9","0.7589","11.14","0.7589","0.6446","348"
"belief_mixed","44","30","52","1.7333","0.8277","11.04","0.8277","0.5485","348"
"belief_mixed","45","30","56","1.8667","0.4342","11.12","0.4342","0.4118","348"
"belief_mixed","46","30","54","1.8","0.8469","11.08","0.8469","0.6133","348"
"belief_mixed","47","30","54","1.8","0.9613","11.08","0.9613","0.5917","348"
"belief_mixed","48","30","53","1.7667","0.7739","11.06","0.7739","0.5215","348"
"belief_mixed","49","30","55","1.8333","1.0199","11.1","1.0199","0.6171","348"
"belief_mixed","50","30","61","2.0333","0.6687","11.22","0.6687","0.5067","348"
"belief_mixed","51","30","51","1.7","0.9154","11.02","0.9154","0.5331","348"
"belief_mixed","52","30","55","1.8333","0.7466","11.1","0.7466","0.4551","348"
"belief_mixed","53","30","62","2.0667","0.6915","11.24","0.6915","0.4506","348"
"belief_mixed","54","30","57","1.9","0.7589","11.14","0.7589","0.5099","348"
"belief_mixed","55","30","49","1.6333","0.8503","10.98","0.8503","0.4878","348"
"belief_mixed","56","30","55","1.8333","0.7466","11.1","0.7466","0.412","348"
"belief_mixed","57","30","54","1.8","0.8052","11.08","0.8052","0.649","348"
"belief_mixed","58","30","49","1.6333","0.9279","10.98","0.9279","0.5231","348"
"belief_mixed","59","30","57","1.9","0.712","11.14","0.712","0.5949","348"
"belief_mixed","60","30","46","1.5333","0.7761","10.92","0.7761","0.4163","348"
"belief_mixed","61","30","58","1.9333","0.7849","11.16","0.7849","0.5186","348"
"belief_mixed","62","30","53","1.7667","0.8584","11.06","0.8584","0.6167","348"
"belief_mixed","63","30","51","1.7","0.6513","11.02","0.6513","0.4801","348"
"belief_mixed","64","30","53","1.7667","0.5683","11.06","0.5683","0.3487","348"
"belief_mixed","65","30","53","1.7667","0.6261","11.06","0.6261","0.5319","348"
"belief_mixed","66","30","53","1.7667","0.7739","11.06","0.7739","0.4271","348"
"belief_mixed","67","30","61","2.0333","0.6687","11.22","0.6687","0.5691","348"
"belief_mixed","68","30","51","1.7","0.9154","11.02","0.9154","0.5697","348"
"belief_mixed","69","30","57","1.9","0.8847","11.14","0.8847","0.5034","348"
"belief_mixed","70","30","53","1.7667","0.8584","11.06","0.8584","0.64","348"
"belief_mixed","71","30","55","1.8333","0.7915","11.1","0.7915","0.49","348"
"belief_mixed","72","30","51","1.7","0.7944","11.02","0.7944","0.5425","348"
"belief_mixed","73","30","52","1.7333","0.6915","11.04","0.6915","0.4293","348"
"belief_mixed","74","30","51","1.7","0.7944","11.02","0.7944","0.5325","348"
"belief_mixed","75","30","54","1.8","0.8469","11.08","0.8469","0.4862","348"
"belief_mixed","76","30","54","1.8","0.8469","11.08","0.8469","0.5131","348"
"belief_mixed","77","30","53","1.7667","0.8172","11.06","0.8172","0.5322","348"
"belief_mixed","78","30","61","2.0333","0.7184","11.22","0.7184","0.5056","348"
"belief_mixed","79","30","56","1.8667","0.7303","11.12","0.7303","0.4751","348"
"belief_mixed","80","30","54","1.8","0.7611","11.08","0.7611","0.3826","348"
"belief_mixed","81","30","53","1.7667","0.7279","11.06","0.7279","0.5321","348"
"belief_mixed","82","30","55","1.8333","0.8339","11.1","0.8339","0.5802","348"
"belief_mixed","83","30","53","1.7667","0.7739","11.06","0.7739","0.6566","348"
"belief_mixed","84","30","51","1.7","0.6513","11.02","0.6513","0.5551","348"
"belief_mixed","85","30","53","1.7667","0.8976","11.06","0.8976","0.5255","348"
"belief_mixed","86","30","57","1.9","0.6074","11.14","0.6074","0.3736","348"
"belief_mixed","87","30","57","1.9","0.712","11.14","0.712","0.528","348"
"belief_mixed","88","30","57","1.9","0.8449","11.14","0.8449","0.5251","348"
"belief_mixed","89","30","49","1.6333","0.8087","10.98","0.8087","0.5357","348"
"belief_mixed","90","30","56","1.8667","0.8193","11.12","0.8193","0.5802","348"
"belief_mixed","91","30","48","1.6","0.6215","10.96","0.6215","0.4078","348"
"belief_mixed","92","30","47","1.5667","0.9353","10.94","0.9353","0.5364","348"
"belief_mixed","93","30","55","1.8333","0.7915","11.1","0.7915","0.4423","348"
"belief_mixed","94","30","59","1.9667","0.5561","11.18","0.5561","0.4659","348"
"belief_mixed","95","30","53","1.7667","0.7279","11.06","0.7279","0.3373","348"
"belief_mixed","96","30","55","1.8333","0.8339","11.1","0.8339","0.5761","348"
"belief_mixed","97","30","48","1.6","0.724","10.96","0.724","0.4982","348"
"belief_mixed","98","30","59","1.9667","0.7649","11.18","0.7649","0.423","348"
"belief_mixed","99","30","55","1.8333","0.6477","11.1","0.6477","0.3305","348"
"belief_mixed","100","30","53","1.7667","0.7279","11.06","0.7279","0.4984","348"
"belief_mixed","101","30","55","1.8333","0.8743","11.1","0.8743","0.4632","348"
"belief_mixed","102","30","56","1.8667","0.7761","11.12","0.7761","0.5666","348"
"belief_mixed","103","30","58","1.9333","0.6915","11.16","0.6915","0.4305","348"
"belief_mixed","104","30","55","1.8333","0.8339","11.1","0.8339","0.5674","348"
"belief_mixed","105","30","47","1.5667","0.7279","10.94","0.7279","0.4672","348"
"belief_mixed","106","30","56","1.8667","0.6288","11.12","0.6288","0.487","348"
"belief_mixed","107","30","54","1.8","0.8052","11.08","0.8052","0.4941","348"
"belief_mixed","108","30","57","1.9","0.803","11.14","0.803","0.5161","348"
"belief_mixed","109","30","56","1.8667","0.6814","11.12","0.6814","0.4121","348"
"belief_mixed","110","30","51","1.7","0.7497","11.02","0.7497","0.432","348"
"belief_mixed","111","30","51","1.7","0.7497","11.02","0.7497","0.4538","348"
"belief_mixed","112","30","52","1.7333","0.7849","11.04","0.7849","0.5477","348"
"belief_mixed","113","30","53","1.7667","0.7739","11.06","0.7739","0.5173","348"
"belief_mixed","114","30","53","1.7667","0.7279","11.06","0.7279","0.5287","348"
"belief_mixed","115","30","52","1.7333","0.7849","11.04","0.7849","0.4897","348"
"belief_mixed","116","30","56","1.8667","1.008","11.12","1.008","0.6317","348"
"belief_mixed","117","30","56","1.8667","0.6814","11.12","0.6814","0.4617","348"
"belief_mixed","118","30","59","1.9667","0.8087","11.18","0.8087","0.6361","348"
"belief_mixed","119","30","54","1.8","0.7611","11.08","0.7611","0.5697","348"
"belief_mixed","120","30","59","1.9667","0.7649","11.18","0.7649","0.4772","348"
"belief_mixed","121","30","51","1.7","0.6513","11.02","0.6513","0.4329","348"
"belief_mixed","122","30","55","1.8333","0.8339","11.1","0.8339","0.5414","348"
"belief_mixed","123","30","50","1.6667","0.6609","11.0","0.6609","0.4454","348"
"belief_mixed","124","30","56","1.8667","0.7303","11.12","0.7303","0.5387","348"
"belief_mixed","125","30","53","1.7667","0.8172","11.06","0.8172","0.5127","348"
"belief_mixed","126","30","52","1.7333","0.7849","11.04","0.7849","0.4951","348"
"belief_mixed","127","30","52","1.7333","0.7849","11.04","0.7849","0.4778","348"
"belief_mixed","128","30","57","1.9","0.7589","11.14","0.7589","0.6293","348"
"belief_mixed","129","30","57","1.9","0.712","11.14","0.712","0.5219","348"
"belief_mixed","130","30","59","1.9667","0.8503","11.18","0.8503","0.6092","348"
"belief_mixed","131","30","49","1.6333","0.7649","10.98","0.7649","0.4426","348"
"belief_mixed","132","30","60","2","0.8305","11.2","0.8305","0.6238","348"
"belief_mixed","133","30","55","1.8333","0.7915","11.1","0.7915","0.5077","348"
"belief_mixed","134","30","55","1.8333","0.7466","11.1","0.7466","0.4104","348"
"belief_mixed","135","30","56","1.8667","0.7303","11.12","0.7303","0.541","348"
